,ActualElapsedTime,AirTime,ArrDelay,ArrTime,CRSArrTime,CRSDepTime,CRSElapsedTime,CancellationCode,Cancelled,CarrierDelay,DayOfWeek,DayofMonth,DepDelay,DepTime,Dest,Distance,Diverted,FlightNum,LateAircraftDelay,Month,NASDelay,Origin,SecurityDelay,TailNum,TaxiIn,TaxiOut,UniqueCarrier,WeatherDelay,Year,LateArrival
148,80.0,,3.0,1632.0,1629,1510,79.0,NA,0,NA,4,23,2,1512.0,DCA,444.0,0,149,NA,5,NA,CHS,NA,NA,NA,NA,US,NA,1991,True
149,70.0,60.0,33.0,1553.0,1520,1355,85.0,NA,0,NA,6,19,48,1443.0,MCI,405.0,0,428,NA,1,NA,MDW,NA,N639@@,3,7,WN,NA,2002,True
150,160.0,,-4.0,1401.0,1405,1020,165.0,NA,0,NA,4,1,1,1021.0,BWI,,0,430,NA,2,NA,DFW,NA,NA,NA,NA,DL,NA,1990,False
151,81.0,,1.0,1425.0,1424,1305,79.0,NA,0,NA,6,1,-1,1304.0,MDW,349.0,0,704,NA,8,NA,MSP,NA,NA,NA,NA,NW,NA,1992,True
152,168.0,149.0,0.0,1758.0,1758,1410,168.0,,0,0,5,15,0,1410.0,MSP,1142.0,0,1274,0,7,0,BOI,0,N356NW,7,12,NW,0,2005,False
153,111.0,97.0,31.0,1526.0,1455,1300,115.0,NA,0,NA,7,5,35,1335.0,MDW,666.0,0,123,NA,10,NA,JAN,NA,N722,5,9,WN,NA,1997,True
154,57.0,43.0,-14.0,1957.0,2011,1907,64.0,NA,0,NA,7,27,-7,1900.0,STL,229.0,0,3147,NA,4,NA,IND,NA,N4XDAA,5,9,AA,NA,2003,False
155,53.0,,-7.0,2203.0,2210,2110,60.0,NA,0,NA,5,25,0,2110.0,PHX,256.0,0,1236,NA,9,NA,LAS,NA,NA,NA,NA,HP,NA,1992,False
156,67.0,,8.0,1912.0,1904,1755,69.0,NA,0,NA,3,27,10,1805.0,BUR,325.0,0,2457,NA,12,NA,OAK,NA,NA,NA,NA,US,NA,1989,True
157,165.0,,10.0,2141.0,2131,1734,177.0,NA,0,NA,5,16,22,1756.0,DCA,1208.0,0,412,NA,10,NA,IAH,NA,NA,NA,NA,CO,NA,1992,True
158,101.0,90.0,0.0,1600.0,1600,1410,110.0,,0,NA,1,16,9,1419.0,MDW,570.0,0,2976,NA,6,NA,BHM,NA,N387SW,4,7,WN,NA,2008,False
159,58.0,37.0,-6.0,931.0,937,840,57.0,,0,NA,7,20,-7,833.0,IAH,140.0,0,1758,NA,4,NA,AUS,NA,N14645,4,17,CO,NA,2008,False
160,286.0,222.0,24.0,1813.0,1749,1030,259.0,NA,0,NA,2,18,-3,1027.0,DTW,1979.0,0,330,NA,7,NA,LAX,NA,N508US,51,13,NW,NA,1995,True
161,130.0,,11.0,914.0,903,804,119.0,NA,0,NA,7,5,0,804.0,BNA,675.0,0,1159,NA,4,NA,PHL,NA,NA,NA,NA,AA,NA,1992,True
162,213.0,,1.0,1721.0,1720,1150,210.0,NA,0,NA,7,16,-2,1148.0,MSP,1578.0,0,602,NA,5,NA,OAK,NA,NA,NA,NA,NW,NA,1993,True
163,81.0,64.0,-10.0,1839.0,1849,1725,84.0,,0,0,3,28,-7,1718.0,LGB,402.0,0,201,0,11,0,RNO,0,N11194,5,12,XE,0,2007,False
164,204.0,,-3.0,1547.0,1550,1015,215.0,NA,0,NA,1,8,8,1023.0,STL,1584.0,0,26,NA,2,NA,BUR,NA,NA,NA,NA,TW,NA,1988,False
165,69.0,,-1.0,1614.0,1615,1505,70.0,NA,0,NA,2,26,0,1505.0,ONT,361.0,0,674,NA,1,NA,OAK,NA,NA,NA,NA,WN,NA,1993,False
166,35.0,,3.0,1130.0,1127,1045,42.0,NA,0,NA,1,24,10,1055.0,CLT,155.0,0,1475,NA,7,NA,ROA,NA,NA,NA,NA,PI,NA,1989,True
167,347.0,321.0,-2.0,528.0,530,2045,345.0,NA,0,NA,2,29,-4,2041.0,ORD,2846.0,0,456,NA,8,NA,ANC,NA,N513UA,10,16,UA,NA,2000,False
168,110.0,100.0,-10.0,1930.0,1940,1740,120.0,,0,0,1,23,0,1740.0,BNA,756.0,0,324,0,6,0,AUS,0,N371,5,5,WN,0,2003,False
169,231.0,211.0,-20.0,1050.0,1110,855,255.0,,0,0,3,25,4,859.0,PDX,1739.0,0,549,0,7,0,ORD,0,N412UA,2,18,UA,0,2007,False
170,151.0,115.0,10.0,1331.0,1321,1002,139.0,NA,0,NA,3,6,-2,1000.0,LGA,887.0,0,3140,NA,2,NA,STL,NA,N4�B��,4,32,AA,NA,2002,True
171,85.0,56.0,19.0,2055.0,2036,1910,86.0,NA,0,NA,5,16,20,1930.0,LAX,337.0,0,2049,NA,2,NA,SFO,NA,N399UA,8,21,UA,NA,1996,True
172,75.0,45.0,22.0,1140.0,1118,1006,72.0,,0,22,5,20,19,1025.0,PSP,261.0,0,2741,0,10,0,PHX,0,N918FJ,5,25,YV,0,2006,True
173,344.0,308.0,-31.0,2252.0,2323,2010,373.0,NA,0,NA,7,23,-2,2008.0,LAX,2454.0,0,1802,NA,9,NA,EWR,NA,N33714,17,19,CO,NA,2001,False
174,127.0,91.0,21.0,1938.0,1917,1725,112.0,NA,0,NA,1,16,6,1731.0,DTW,487.0,0,489,NA,9,NA,EWR,NA,N17614,8,28,CO,NA,1996,True
175,59.0,46.0,-2.0,1013.0,1015,915,60.0,,0,0,6,3,-1,914.0,ISP,220.0,0,1569,0,11,0,BWI,0,N784SW,3,10,WN,0,2007,False
176,37.0,23.0,-3.0,1219.0,1222,1145,37.0,,0,NA,2,16,-3,1142.0,OGG,100.0,0,528,NA,9,NA,HNL,NA,N475HA,4,10,HA,NA,2008,False
177,,,,,805,655,70.0,NA,1,NA,3,14,NA,,PIT,259.0,0,527,NA,6,NA,RIC,NA,UNKNOW,0,0,US,NA,2000,
178,75.0,,28.0,1718.0,1650,1527,83.0,NA,0,NA,5,5,36,1603.0,SRQ,445.0,0,335,NA,2,NA,ATL,NA,NA,NA,NA,DL,NA,1993,True
179,172.0,,-2.0,1104.0,1106,914,172.0,NA,0,NA,7,31,-2,912.0,ABQ,1118.0,0,489,NA,10,NA,ORD,NA,NA,NA,NA,AA,NA,1993,False
180,290.0,254.0,-4.0,1755.0,1759,1610,289.0,,0,NA,5,7,-5,1605.0,LAX,1946.0,0,125,NA,11,NA,ATL,NA,N829MH,9,27,DL,NA,2008,False
181,90.0,,-13.0,2032.0,2045,1903,102.0,NA,0,NA,2,14,-1,1902.0,ORD,409.0,0,739,NA,6,NA,BNA,NA,NA,NA,NA,AA,NA,1994,False
182,45.0,,0.0,1700.0,1700,1620,40.0,NA,0,NA,6,24,-5,1615.0,DTW,98.0,0,275,NA,6,NA,MBS,NA,NA,NA,NA,NW,NA,1989,False
183,161.0,143.0,12.0,1407.0,1355,1100,175.0,NA,0,NA,4,29,26,1126.0,BDL,1133.0,0,2436,NA,3,NA,PBI,NA,-N382D,3,15,DL,NA,2001,True
184,313.0,298.0,25.0,1742.0,1717,1450,327.0,NA,0,NA,5,23,39,1529.0,SFO,2254.0,0,75,NA,5,NA,PIT,NA,N625AU,8,7,US,NA,1997,True
185,111.0,,4.0,2101.0,2057,1900,117.0,NA,0,NA,4,1,10,1910.0,ICT,588.0,0,553,NA,12,NA,ORD,NA,NA,NA,NA,UA,NA,1994,True
186,68.0,56.0,-7.0,823.0,830,715,75.0,,0,0,7,28,0,715.0,BWI,328.0,0,610,0,8,0,PVD,0,N660SW,2,10,WN,0,2005,False
187,70.0,,25.0,1345.0,1320,1235,45.0,NA,0,NA,1,11,0,1235.0,RDU,130.0,0,322,NA,10,NA,CLT,NA,NA,NA,NA,US,NA,1993,True
188,97.0,66.0,-8.0,2120.0,2128,2048,100.0,,0,0,3,22,-5,2043.0,AEX,500.0,0,4577,0,11,0,ATL,0,N935EV,4,27,EV,0,2006,False
189,77.0,59.0,-4.0,901.0,905,744,81.0,NA,0,NA,6,4,0,744.0,BNA,409.0,0,1448,NA,1,NA,ORD,NA,N9072U,5,13,UA,NA,1997,False
190,300.0,454.0,4.0,649.0,645,2255,290.0,,0,0,5,13,-6,2249.0,EWR,2401.0,0,14,0,6,0,SEA,0,N611AS,15,11,AS,0,2003,True
191,189.0,171.0,-3.0,504.0,507,55,192.0,NA,0,NA,2,4,0,55.0,SEA,1449.0,0,404,NA,6,NA,ANC,NA,N527UA,5,13,UA,NA,1996,False
192,51.0,,13.0,806.0,753,705,48.0,NA,0,NA,2,28,10,715.0,PDX,129.0,0,702,NA,12,NA,SEA,NA,NA,NA,NA,AS,NA,1993,True
193,109.0,,2.0,1947.0,1945,1652,113.0,NA,0,NA,3,28,6,1658.0,SDF,733.0,0,386,NA,7,NA,DFW,NA,NA,NA,NA,DL,NA,1993,True
194,92.0,78.0,94.0,1449.0,1315,1030,105.0,NA,0,NA,7,11,107,1217.0,SLC,630.0,0,280,NA,6,NA,PDX,NA,N2819W,3,11,DL,NA,1995,True
195,85.0,,56.0,2156.0,2100,2000,60.0,NA,0,NA,2,24,31,2031.0,TUL,237.0,0,1850,NA,8,NA,DFW,NA,NA,NA,NA,AA,NA,1993,True
196,144.0,123.0,-1.0,2144.0,2145,1925,140.0,,0,0,1,8,-5,1920.0,TPA,894.0,0,927,0,3,0,CAK,0,N958AT,5,16,FL,0,2004,False
197,178.0,150.0,38.0,2240.0,2202,1805,177.0,,0,37,2,16,37,1842.0,FLL,1166.0,0,640,0,9,1,MDW,0,N303TZ,7,21,TZ,0,2003,True
198,151.0,,89.0,1841.0,1712,1535,157.0,NA,0,NA,4,10,95,1710.0,SLC,988.0,0,629,NA,3,NA,DFW,NA,NA,NA,NA,DL,NA,1994,True
199,145.0,91.0,46.0,2211.0,2125,1930,115.0,NA,0,NA,3,2,16,1946.0,DTW,529.0,0,1453,NA,7,NA,ORF,NA,N778NC,46,8,NW,NA,1997,True
200,203.0,,-27.0,1554.0,1621,1333,228.0,NA,0,NA,5,3,-2,1331.0,DFW,1372.0,0,1783,NA,6,NA,EWR,NA,NA,NA,NA,AA,NA,1994,False
201,86.0,67.0,2.0,1423.0,1421,1243,98.0,NA,0,NA,2,25,14,1257.0,MAF,309.0,0,3677,NA,6,NA,DFW,NA,N904MQ,4,15,MQ,NA,2002,True
202,111.0,,-7.0,1612.0,1619,1321,118.0,NA,0,NA,7,15,0,1321.0,ORF,784.0,0,338,NA,1,NA,STL,NA,NA,NA,NA,TW,NA,1989,False
203,72.0,,0.0,1140.0,1140,1027,73.0,NA,0,NA,1,21,1,1028.0,DCA,411.0,0,976,NA,3,NA,CVG,NA,NA,NA,NA,DL,NA,1994,False
204,72.0,58.0,104.0,1239.0,1055,940,75.0,,0,104,6,21,107,1127.0,MHT,377.0,0,891,0,2,0,BWI,0,N343,3,11,WN,0,2004,True
205,231.0,,-14.0,2045.0,2059,1844,255.0,NA,0,NA,2,6,10,1854.0,SAN,1723.0,0,37,NA,9,NA,ORD,NA,NA,NA,NA,AA,NA,1988,False
206,187.0,,-17.0,1104.0,1121,657,204.0,NA,0,NA,5,27,0,657.0,EWR,1372.0,0,120,NA,9,NA,DFW,NA,NA,NA,NA,AA,NA,1991,False
207,49.0,38.0,-6.0,1244.0,1250,1155,55.0,NA,0,NA,6,17,0,1155.0,FLL,197.0,0,319,NA,3,NA,TPA,NA,N645@@,3,8,WN,NA,2001,False
208,63.0,,-7.0,1823.0,1830,1820,70.0,NA,0,NA,3,8,0,1820.0,PHX,328.0,0,563,NA,4,NA,ABQ,NA,NA,NA,NA,WN,NA,1992,False
209,177.0,,30.0,1142.0,1112,925,167.0,NA,0,NA,5,17,20,945.0,STL,892.0,0,529,NA,7,NA,JFK,NA,NA,NA,NA,TW,NA,1992,True
210,186.0,167.0,23.0,1720.0,1657,1520,157.0,,0,0,2,4,-6,1514.0,IAH,845.0,0,2072,0,9,23,IND,0,N13978,6,13,XE,0,2007,True
211,109.0,89.0,6.0,1154.0,1148,905,103.0,NA,0,NA,4,16,0,905.0,DFW,641.0,0,618,NA,4,NA,DEN,NA,N469DA,8,12,DL,NA,1998,True
212,82.0,45.0,376.0,1932.0,1316,1308,68.0,,0,0,2,26,362,1910.0,ORD,179.0,0,7327,376,2,0,LAN,0,N75996,12,25,YV,0,2008,True
213,169.0,,-2.0,2015.0,2017,1630,167.0,NA,0,NA,7,27,-4,1626.0,PIT,1277.0,0,270,NA,12,NA,SAT,NA,NA,NA,NA,US,NA,1987,False
214,46.0,,-2.0,1257.0,1259,1210,49.0,NA,0,NA,5,28,1,1211.0,MCO,227.0,0,1823,NA,6,NA,TLH,NA,NA,NA,NA,US,NA,1991,False
215,103.0,,6.0,1622.0,1616,1437,99.0,NA,0,NA,3,28,2,1439.0,HSV,603.0,0,912,NA,6,NA,DFW,NA,NA,NA,NA,AA,NA,1989,True
216,265.0,234.0,-10.0,1647.0,1657,1025,272.0,,0,0,2,15,-3,1022.0,EWR,2133.0,0,1534,0,2,0,PHX,0,N15712,7,24,CO,0,2005,False
217,169.0,,-6.0,2142.0,2148,1855,173.0,NA,0,NA,6,29,-2,1853.0,JFK,1069.0,0,194,NA,6,NA,FLL,NA,NA,NA,NA,TW,NA,1991,False
218,116.0,97.0,-5.0,1810.0,1815,1715,120.0,,0,0,7,4,-1,1714.0,BNA,616.0,0,3238,0,11,0,MCO,0,N372SW,5,14,WN,0,2007,False
219,43.0,,1.0,711.0,710,630,40.0,NA,0,NA,1,23,-2,628.0,SPN,129.0,0,931,NA,9,NA,GUM,NA,NA,NA,NA,CO,NA,1991,True
220,72.0,46.0,11.0,1310.0,1259,1200,59.0,,0,0,3,29,-2,1158.0,DTW,120.0,0,1690,0,11,0,GRR,0,N326NB,11,15,NW,0,2006,True
221,128.0,92.0,6.0,2138.0,2132,1930,122.0,NA,0,NA,1,26,0,1930.0,DTW,594.0,0,501,NA,2,NA,ATL,NA,N729RW,5,31,NW,NA,1996,True
222,98.0,69.0,108.0,2034.0,1846,1700,106.0,NA,0,NA,6,18,116,1856.0,EWR,487.0,0,348,NA,3,NA,DTW,NA,N337NW,9,20,NW,NA,2000,True
223,93.0,65.0,-14.0,1854.0,1908,1725,103.0,,0,0,3,29,-4,1721.0,RDU,416.0,0,445,0,3,0,EWR,0,N19621,3,25,CO,0,2006,False
224,104.0,82.0,0.0,2234.0,2234,2054,100.0,,0,0,5,9,-4,2050.0,HSV,603.0,0,826,0,9,0,DFW,0,N518AA,4,18,AA,0,2005,False
225,146.0,127.0,-6.0,1155.0,1201,835,146.0,NA,0,NA,6,23,-6,829.0,PHX,1009.0,0,576,NA,11,NA,PDX,NA,N830AW,9,10,HP,NA,2002,False
226,113.0,,11.0,1311.0,1300,1100,120.0,NA,0,NA,6,7,18,1118.0,PHX,651.0,0,1214,NA,4,NA,SFO,NA,NA,NA,NA,UA,NA,1990,True
227,109.0,97.0,41.0,2231.0,2150,2000,110.0,,0,5,2,20,42,2042.0,SMF,647.0,0,2218,36,6,0,PHX,0,N642WN,4,8,WN,0,2006,True
228,116.0,93.0,-9.0,714.0,723,520,123.0,NA,0,NA,3,4,-2,518.0,ATL,594.0,0,1162,NA,2,NA,DTW,NA,N918DL,9,14,DL,NA,1998,False
229,235.0,211.0,-4.0,1842.0,1846,1255,231.0,,0,0,7,25,-8,1247.0,DTW,1671.0,0,230,0,11,0,PHX,0,N810AW,10,14,US,0,2007,False
230,290.0,,2.0,612.0,610,2205,305.0,NA,0,NA,3,31,17,2222.0,JFK,2586.0,0,44,NA,7,NA,SFO,NA,NA,NA,NA,TW,NA,1991,True
231,98.0,82.0,-18.0,1909.0,1927,1635,112.0,NA,0,NA,6,17,-4,1631.0,DTW,629.0,0,640,NA,8,NA,MCI,NA,N913RW,3,13,NW,NA,1996,False
232,55.0,39.0,3.0,1424.0,1421,1330,51.0,NA,0,NA,3,20,-1,1329.0,CLT,168.0,0,1160,NA,8,NA,CHS,NA,N342US,3,13,US,NA,1997,True
233,189.0,,-11.0,1609.0,1620,1400,200.0,NA,0,NA,1,28,0,1400.0,DFW,1121.0,0,573,NA,3,NA,MIA,NA,NA,NA,NA,PA (1),NA,1988,False
234,117.0,97.0,3.0,1049.0,1046,755,111.0,NA,0,NA,4,6,-3,752.0,ATL,669.0,0,1571,NA,7,NA,MKE,NA,N997DL,7,13,DL,NA,2000,True
235,145.0,,-8.0,954.0,1002,730,152.0,NA,0,NA,6,14,-1,729.0,DCA,920.0,0,1239,NA,8,NA,MIA,NA,NA,NA,NA,UA,NA,1993,False
236,295.0,268.0,-5.0,1045.0,1050,855,295.0,,0,NA,3,13,-5,850.0,SEA,1964.0,0,1575,NA,8,NA,CVG,NA,N3735D,13,14,DL,NA,2008,False
237,46.0,33.0,25.0,1823.0,1758,1700,58.0,NA,0,NA,4,11,37,1737.0,IAH,224.0,0,1794,NA,5,NA,DFW,NA,N33506,5,8,CO,NA,1995,True
238,47.0,35.0,-3.0,1021.0,1024,935,49.0,NA,0,NA,4,18,-1,934.0,AUS,189.0,0,2517,NA,2,NA,DAL,NA,N464AA,3,9,AA,NA,1999,False
239,149.0,112.0,-15.0,1624.0,1639,1500,159.0,,0,0,7,13,-5,1455.0,ORD,733.0,0,685,0,6,0,LGA,0,N203UA,23,14,UA,0,2004,False
240,57.0,,12.0,2137.0,2125,2030,55.0,NA,0,NA,6,5,10,2040.0,BUR,223.0,0,615,NA,3,NA,LAS,NA,NA,NA,NA,WN,NA,1994,True
241,103.0,90.0,11.0,1453.0,1442,1252,110.0,NA,0,NA,5,22,18,1310.0,ALB,646.0,0,278,NA,12,NA,CLT,NA,N228US,4,9,US,NA,1995,True
242,77.0,63.0,-12.0,1121.0,1133,1105,88.0,NA,0,NA,6,3,-1,1104.0,IND,432.0,0,1190,NA,8,NA,ATL,NA,N959DL,7,7,DL,NA,2002,False
243,58.0,51.0,-10.0,1630.0,1640,1535,65.0,,0,0,6,28,-3,1532.0,BDL,283.0,0,715,0,1,0,BWI,0,N367,2,5,WN,0,2006,False
244,124.0,118.0,-11.0,1309.0,1320,1005,135.0,NA,0,NA,7,4,0,1005.0,PVD,907.0,0,333,NA,5,NA,BNA,NA,N652,2,4,WN,NA,2003,False
245,54.0,42.0,-1.0,1814.0,1815,1720,55.0,,0,0,2,5,0,1720.0,HRL,276.0,0,39,0,7,0,HOU,0,N527,2,10,WN,0,2005,False
246,60.0,39.0,-6.0,1130.0,1136,1030,66.0,NA,0,NA,3,12,0,1030.0,LGA,214.0,0,1748,NA,4,NA,DCA,NA,N412DA,7,14,DL,NA,2000,False
247,84.0,,-16.0,1212.0,1228,1050,98.0,NA,0,NA,3,15,-2,1048.0,SFO,451.0,0,2782,NA,2,NA,EUG,NA,NA,NA,NA,US,NA,1989,False
248,159.0,,-9.0,1124.0,1133,945,168.0,NA,0,NA,2,1,0,945.0,MEM,946.0,0,791,NA,12,NA,EWR,NA,NA,NA,NA,NW,NA,1987,False
249,86.0,,-5.0,915.0,920,750,90.0,NA,0,NA,6,18,-1,749.0,CLT,500.0,0,1758,NA,8,NA,DTW,NA,NA,NA,NA,US,NA,1990,False
250,132.0,112.0,15.0,1835.0,1820,1735,105.0,,0,0,1,24,-12,1723.0,DEN,589.0,0,1163,0,5,15,DSM,0,N337UA,9,11,UA,0,2004,True
251,133.0,121.0,-2.0,1308.0,1310,1255,135.0,NA,0,NA,7,20,0,1255.0,PHX,872.0,0,639,NA,6,NA,AUS,NA,N352,4,8,WN,NA,1999,False
252,271.0,253.0,-22.0,1823.0,1845,1645,300.0,,0,0,7,2,7,1652.0,SFO,2036.0,0,660,0,5,0,CVG,0,N384DA,9,9,DL,0,2004,False
253,106.0,79.0,-14.0,1402.0,1416,1220,116.0,,0,0,1,27,-4,1216.0,TUL,585.0,0,517,0,10,0,ORD,0,N554AA,5,22,AA,0,2003,False
254,152.0,,-2.0,2058.0,2100,1830,150.0,NA,0,NA,3,5,-4,1826.0,MIA,920.0,0,1135,NA,8,NA,DCA,NA,NA,NA,NA,UA,NA,1992,False
255,67.0,56.0,-12.0,808.0,820,659,81.0,NA,0,NA,6,25,2,701.0,OAK,337.0,0,2526,NA,11,NA,LAX,NA,N933UA,4,7,UA,NA,2000,False
256,52.0,43.0,-8.0,927.0,935,935,60.0,NA,0,NA,1,27,0,935.0,MDW,271.0,0,276,NA,9,NA,SDF,NA,N95,4,5,WN,NA,1999,False
257,,,,,1918,1815,63.0,NA,1,NA,2,15,NA,,MSP,232.0,0,1229,NA,9,NA,DSM,NA,UNKNOW,0,0,NW,NA,1998,
258,87.0,71.0,-17.0,1453.0,1510,1330,100.0,,0,0,7,11,-4,1326.0,RSW,515.0,0,855,0,11,0,ATL,0,N922DL,4,12,DL,0,2007,False
259,233.0,220.0,24.0,1311.0,1247,650,237.0,NA,0,NA,3,24,28,718.0,ORD,1781.0,0,1214,NA,9,NA,SMF,NA,N315UA,4,9,UA,NA,1997,True
260,128.0,,2.0,1902.0,1900,1655,125.0,NA,0,NA,3,25,-1,1654.0,BNA,822.0,0,663,NA,3,NA,SAT,NA,NA,NA,NA,AA,NA,1992,True
261,62.0,,-2.0,1840.0,1842,1740,62.0,NA,0,NA,6,29,-2,1738.0,MSP,252.0,0,1597,NA,6,NA,GRB,NA,NA,NA,NA,NW,NA,1991,False
262,43.0,,-2.0,1930.0,1932,1948,44.0,NA,0,NA,3,5,-1,1947.0,FWA,196.0,0,57,NA,10,NA,CAK,NA,NA,NA,NA,AA,NA,1988,False
263,154.0,142.0,-3.0,2116.0,2119,1845,154.0,,0,0,4,5,-3,1842.0,LAX,954.0,0,703,0,5,0,SEA,0,N593UA,4,8,UA,0,2005,False
264,55.0,,-3.0,1251.0,1254,1155,59.0,NA,0,NA,6,22,1,1156.0,SYR,194.0,0,1647,NA,2,NA,EWR,NA,NA,NA,NA,US,NA,1992,False
265,66.0,57.0,-1.0,1944.0,1945,1835,70.0,NA,0,NA,1,9,3,1838.0,SMF,358.0,0,607,NA,1,NA,BUR,NA,N356,2,7,WN,NA,1995,False
266,103.0,85.0,-18.0,733.0,751,650,121.0,,0,0,1,20,0,650.0,ORD,612.0,0,685,0,9,0,DCA,0,N436AA,6,12,AA,0,2004,False
267,73.0,,-7.0,1841.0,1848,1730,78.0,NA,0,NA,7,9,-2,1728.0,MEM,369.0,0,936,NA,8,NA,VPS,NA,NA,NA,NA,NW,NA,1992,False
268,49.0,31.0,-10.0,1158.0,1208,1117,51.0,,0,0,4,19,-8,1109.0,IYK,123.0,0,6084,0,4,0,LAX,0,N568SW,4,14,OO,0,2007,False
269,154.0,143.0,-6.0,730.0,736,600,156.0,,0,0,2,14,-4,556.0,PHX,868.0,0,541,0,2,0,DFW,0,N302AW,2,9,US,0,2006,False
270,121.0,109.0,45.0,1545.0,1500,1302,118.0,NA,0,NA,6,10,42,1344.0,SEA,697.0,0,749,NA,3,NA,SJC,NA,N933A�,5,7,AS,NA,2001,True
271,265.0,,-4.0,1506.0,1510,740,270.0,NA,0,NA,6,14,1,741.0,PIT,2136.0,0,82,NA,7,NA,LAX,NA,NA,NA,NA,US,NA,1990,False
272,82.0,66.0,-16.0,1622.0,1638,1510,88.0,,0,0,4,21,-10,1500.0,IAH,395.0,0,2837,0,10,0,OKC,0,N16999,7,9,XE,0,2004,False
273,112.0,83.0,73.0,2201.0,2048,1900,108.0,,0,0,5,1,69,2009.0,SYR,603.0,0,576,69,7,4,CLT,0,N777AU,4,25,US,0,2005,True
274,229.0,196.0,-5.0,1908.0,1913,1320,233.0,NA,0,NA,3,11,-1,1319.0,ORD,1726.0,0,1914,NA,10,NA,SNA,NA,N610AA,15,18,AA,NA,2000,False
275,209.0,197.0,2.0,1214.0,1212,1005,247.0,NA,0,NA,4,8,40,1045.0,DEN,1557.0,0,131,NA,7,NA,PHL,NA,N517AU,4,8,US,NA,1999,True
276,158.0,128.0,59.0,1706.0,1607,1248,139.0,NA,0,NA,4,26,40,1328.0,TPA,929.0,0,1382,NA,9,NA,DFW,NA,N822AA,3,27,AA,NA,1996,True
277,165.0,134.0,19.0,455.0,436,2359,157.0,,0,0,7,4,11,10.0,SAT,1069.0,0,2875,0,3,19,LAS,0,N77302,5,26,YV,0,2007,True
278,36.0,,-9.0,115.0,124,39,45.0,NA,0,NA,1,30,0,39.0,SAN,109.0,0,137,NA,1,NA,LAX,NA,NA,NA,NA,AA,NA,1989,False
279,207.0,187.0,2.0,1037.0,1035,810,205.0,,0,0,5,5,0,810.0,SLC,1261.0,0,4896,0,5,0,MEM,0,N702EV,10,10,EV,0,2006,True
280,69.0,47.0,20.0,755.0,735,630,65.0,,0,0,4,6,16,646.0,IAD,177.0,0,7952,0,11,4,ROA,0,N319UE,9,13,DH,16,2003,True
281,277.0,,2.0,2138.0,2136,1900,276.0,NA,0,NA,4,24,1,1901.0,SFO,1846.0,0,911,NA,11,NA,ORD,NA,NA,NA,NA,UA,NA,1994,True
282,31.0,17.0,-3.0,855.0,858,825,33.0,NA,0,NA,4,18,-1,824.0,COS,72.0,0,1575,NA,7,NA,DEN,NA,N933UA,4,10,UA,NA,1996,False
283,133.0,121.0,0.0,1620.0,1620,1255,145.0,NA,0,NA,3,24,12,1307.0,BWI,967.0,0,98,NA,2,NA,MCI,NA,N714,2,10,WN,NA,1999,False
284,105.0,,-9.0,846.0,855,700,115.0,NA,0,NA,2,5,1,701.0,IND,515.0,0,119,NA,2,NA,BWI,NA,NA,NA,NA,US,NA,1991,False
285,82.0,,7.0,822.0,815,700,75.0,NA,0,NA,6,24,0,700.0,PHX,370.0,0,603,NA,9,NA,LAX,NA,NA,NA,NA,WN,NA,1988,True
286,52.0,36.0,0.0,1454.0,1454,1355,59.0,,0,0,4,6,7,1402.0,IAD,157.0,0,7314,0,9,0,ORF,0,N506MJ,6,10,YV,0,2007,False
287,118.0,102.0,4.0,2337.0,2333,2130,123.0,NA,0,NA,5,18,9,2139.0,ROC,749.0,0,920,NA,8,NA,ATL,NA,N290WA,3,13,DL,NA,2000,True
288,69.0,,-7.0,2008.0,2015,1858,77.0,NA,0,NA,6,14,1,1859.0,RDU,356.0,0,1232,NA,8,NA,ATL,NA,NA,NA,NA,DL,NA,1993,False
289,67.0,53.0,-12.0,922.0,934,815,79.0,NA,0,NA,6,30,0,815.0,DFW,304.0,0,1097,NA,10,NA,LIT,NA,N233AA,7,7,AA,NA,1999,False
290,70.0,61.0,-2.0,2117.0,2119,2014,65.0,,0,0,3,3,-7,2007.0,ANC,399.0,0,46,0,5,0,BET,0,N746AS,4,5,AS,0,2006,False
291,369.0,,4.0,1907.0,1903,1600,363.0,NA,0,NA,2,21,-2,1558.0,SFO,2586.0,0,65,NA,9,NA,JFK,NA,NA,NA,NA,AA,NA,1993,True
292,158.0,135.0,11.0,849.0,838,710,148.0,NA,0,NA,1,30,1,711.0,IAH,853.0,0,191,NA,1,NA,MCO,NA,N15976,8,15,CO,NA,1995,True
293,58.0,,-2.0,1418.0,1420,1315,65.0,NA,0,NA,1,3,5,1320.0,HOU,303.0,0,644,NA,1,NA,MSY,NA,NA,NA,NA,WN,NA,1994,False
294,200.0,,25.0,945.0,920,825,175.0,NA,0,NA,4,18,0,825.0,LAS,1140.0,0,1451,NA,11,NA,MCI,NA,NA,NA,NA,WN,NA,1993,True
295,210.0,171.0,-18.0,1837.0,1855,1605,230.0,NA,0,NA,7,28,2,1607.0,DFW,1372.0,0,521,NA,6,NA,EWR,NA,N71314,8,31,CO,NA,1998,False
296,49.0,28.0,-9.0,855.0,904,711,53.0,,0,NA,6,14,-5,706.0,FWA,157.0,0,7082,NA,6,NA,ORD,NA,N651ML,3,18,YV,NA,2008,False
